央视频道,#genre#
CCTV10,http://39.135.133.169/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1243&online=1717696564&vqe=3$IPV4『线路49』
CCTV10,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226708/1.m3u8$IPV4『线路50』
CCTV10,http://api2.52tb.xyz/info?id=12&token=20230326xflvzc$IPV4『线路51』
CCTV10,http://111.227.196.164:9901/tsfile/live/0010_1.m3u8$IPV4『线路52』
CCTV10,http://61.138.128.226:19901/tsfile/live/0011_1.m3u8$IPV4『线路53』
CCTV10,http://112.123.243.37:50085/tsfile/live/0011_1.m3u8$IPV4『线路54』
CCTV10,http://183.94.1.118:8801/tsfile/live/0010_1.m3u8$IPV4『线路55』
CCTV10,http://120.192.226.35:8009/hls/506/index.m3u8$IPV4『线路56』
CCTV10,http://123.182.60.29:9002/hls/10/index.m3u8$IPV4『线路57』
CCTV10,http://58.17.48.228:808/hls/10/index.m3u8$IPV4『线路58』
CCTV10,http://61.138.128.226:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路59』
CCTV10,https://api.olelive.com/dis/live/CCTV10HD/hls.m3u8$IPV4『线路60』
CCTV11,http://115.58.216.93:4000/udp/225.1.4.215:1268$IPV4『线路1』
CCTV11,http://tv.cqshushu.ggff.net:2086/jzb.php?id=cctv11&公众号【医工学习日志】$IPV4『线路2』
CCTV11,http://php.cqshushu.ggff.net/jzb.php?id=cctv11&公众号【医工学习日志】$IPV4『线路3』
CCTV11,http://183.237.95.108:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路4』
CCTV11,http://222.169.85.8:9901/tsfile/live/0011_1.m3u8?key=txiptv$IPV4『线路5』
CCTV11,http://219.135.180.210:18888/hls/11/index.m3u8$IPV4『线路6』
CCTV11,http://223.241.247.214:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路7』
CCTV11,http://112.46.105.20:8009/hls/11/index.m3u8$IPV4『线路8』
CCTV11,http://36.32.174.67:60080/newlive/live/hls/14/live.m3u8$IPV4『线路9』
CCTV11,http://ak6668768.zicp.io:8810/live1011.m3u8$IPV4『线路10』
CCTV11,sop://api/migu.php?id=667987558$IPV4『线路11』
CCTV11,vjms://23.237.115.18:8500:3502/live/cid=463$IPV4『线路12』
CCTV11,http://58.221.214.82:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
CCTV11,http://111.227.196.164:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
CCTV11,http://1.24.190.122:1080/hls/11/index.m3u8$IPV4『线路15』
CCTV11,http://183.223.157.33:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
CCTV11,http://221.2.148.205:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
CCTV11,http://116.9.204.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
CCTV11,http://120.238.94.10:9901/tsfile/live/1029_1.m3u8$IPV4『线路20』
CCTV11,http://183.11.239.36:808/hls/29/index.m3u8$IPV4『线路21』
CCTV11,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225597/index.m3u8$IPV4『线路22』
CCTV11,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8$IPV4『线路23』
CCTV11,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8$IPV4『线路24』
CCTV11,http://39.135.133.177:80/TVOD/88888888/224/3221226123/main.m3u8$IPV4『线路25』
CCTV11,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8$IPV4『线路26』
CCTV11,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8$IPV4『线路27』
CCTV11,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8$IPV4『线路28』
CCTV11,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8$IPV4『线路29』
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8$IPV4『线路30』
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$IPV4『线路31』
CCTV11,http://39.135.133.162/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1253&online=1717696637&vqe=3$IPV4『线路32』
CCTV11,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226714/1.m3u8$IPV4『线路33』
CCTV11,http://60.29.124.66:6080/hls/22/index.m3u8$IPV4『线路34』
CCTV11,http://api2.52tb.xyz/info?id=13&token=20230326xflvzc$IPV4『线路35』
CCTV11,http://111.227.196.164:9901/tsfile/live/0011_1.m3u8$IPV4『线路36』
CCTV11,http://223.241.247.214:9901/tsfile/live/0011_1.m3u8$IPV4『线路37』
CCTV11,http://61.138.128.226:19901/tsfile/live/0011_2.m3u8$IPV4『线路38』
CCTV11,http://112.123.243.37:50085/tsfile/live/0012_1.m3u8$IPV4『线路39』
CCTV11,http://183.94.1.118:8801/tsfile/live/0011_1.m3u8$IPV4『线路40』
CCTV11,http://120.192.226.35:8009/hls/11/index.m3u8$IPV4『线路41』
CCTV11,http://123.182.60.29:9002/hls/11/index.m3u8$IPV4『线路42』
CCTV11,http://61.138.128.226:19901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路43』
CCTV11,https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8$IPV4『线路44』
CCTV12,http://115.58.216.93:4000/udp/225.1.4.79:1108$IPV4『线路1』
CCTV12,http://tv.cqshushu.ggff.net:2086/jzb.php?id=cctv12&公众号【医工学习日志】$IPV4『线路2』
CCTV12,http://php.cqshushu.ggff.net/jzb.php?id=cctv12&公众号【医工学习日志】$IPV4『线路3』
CCTV12,http://59.39.89.130:60901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路4』
CCTV12,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8$IPV4『线路5』
CCTV12,http://42.225.117.174:11199/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路6』
CCTV12,http://219.135.180.210:18888/hls/12/index.m3u8$IPV4『线路7』
CCTV12,http://223.241.247.214:9901/tsfile/live/0012_1.m3u8$IPV4『线路8』
CCTV12,http://112.46.105.20:8009/hls/507/index.m3u8$IPV4『线路9』
CCTV12,http://120.197.43.179:9901/tsfile/live/0013_1.m3u8$IPV4『线路10』
CCTV12,http://58.221.214.82:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
CCTV12,http://111.227.196.164:9901/tsfile/live/faacts/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
CCTV12,http://1.24.190.122:1080/hls/12/index.m3u8$IPV4『线路13』
CCTV12,http://183.223.157.33:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
CCTV12,http://221.2.148.205:8154/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
CCTV12,http://116.9.204.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
CCTV12,http://113.57.93.165:9900/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
CCTV12,http://120.238.94.10:9901/tsfile/live/1030_1.m3u8$IPV4『线路19』
CCTV12,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$IPV4『线路20』
CCTV12,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8?$IPV4『线路21』
CCTV12,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8$IPV4『线路22』
CCTV12,http://39.135.133.167:80/TVOD/88888888/224/3221225669/main.m3u8$IPV4『线路23』
CCTV12,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225731/index.m3u8$IPV4『线路24』
CCTV12,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$IPV4『线路25』
CCTV12,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8$IPV4『线路26』
CCTV12,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8$IPV4『线路27』
CCTV12,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$IPV4『线路28』
CCTV12,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8$IPV4『线路29』
CCTV12,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225731/index.m3u8$IPV4『线路30』
CCTV12,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$IPV4『线路31』
CCTV12,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8?$IPV4『线路32』
CCTV12,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225731/index.m3u8$IPV4『线路33』
CCTV12,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$IPV4『线路34』
CCTV12,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8$IPV4『线路35』
CCTV12,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$IPV4『线路36』
CCTV12,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8$IPV4『线路37』
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$IPV4『线路38』
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8$IPV4『线路39』
CCTV12,http://39.135.133.162/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1253&online=1717696670&vqe=3$IPV4『线路40』
CCTV12,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226723/1.m3u8$IPV4『线路41』
CCTV12,http://api2.52tb.xyz/info?id=14&token=20230326xflvzc$IPV4『线路42』
CCTV12,http://111.227.196.164:9901/tsfile/live/0012_1.m3u8$IPV4『线路43』
CCTV12,http://61.138.128.226:19901/tsfile/live/0013_1.m3u8$IPV4『线路44』
CCTV12,http://112.123.243.37:50085/tsfile/live/0013_1.m3u8$IPV4『线路45』
CCTV12,http://183.94.1.118:8801/tsfile/live/0012_1.m3u8$IPV4『线路46』
CCTV12,http://120.192.226.35:8009/hls/507/index.m3u8$IPV4『线路47』
CCTV12,http://123.182.60.29:9002/hls/12/index.m3u8$IPV4『线路48』
CCTV12,http://61.138.128.226:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路49』
CCTV12,https://api.olelive.com/dis/live/CCTV12HD/hls.m3u8$IPV4『线路50』
CCTV12,http://175.171.30.26:5111/hls/397332519/index.m3u8$IPV4『线路51』
CCTV13,http://115.58.216.93:4000/udp/225.1.4.113:1293$IPV4『线路1』
CCTV13,http://tv.cqshushu.ggff.net:2086/jzb.php?id=cctv13&公众号【医工学习日志】$IPV4『线路2』
CCTV13,http://php.cqshushu.ggff.net/jzb.php?id=cctv13&公众号【医工学习日志】$IPV4『线路3』
CCTV13,https://event.pull.hebtv.com/jishi/cp1.m3u8$IPV4『线路4』
CCTV13,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8$IPV4『线路5』
CCTV13,http://59.39.89.130:60901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路6』
CCTV13,http://222.169.85.8:9901/tsfile/live/0013_1.m3u8$IPV4『线路7』
CCTV13,http://219.135.180.210:18888/hls/13/index.m3u8$IPV4『线路8』
CCTV13,http://223.241.247.214:9901/tsfile/live/0013_1.m3u8$IPV4『线路9』
CCTV13,http://ak6668768.zicp.io:8812/live1013.m3u8$IPV4『线路10』
CCTV13,http://58.221.214.82:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
CCTV13,http://111.227.196.164:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
CCTV13,http://1.24.190.122:1080/hls/13/index.m3u8$IPV4『线路13』
CCTV13,http://183.223.157.33:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
CCTV13,http://221.2.148.205:8154/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
CCTV13,http://116.9.204.242:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
CCTV13,http://120.238.94.10:9901/tsfile/live/1031_1.m3u8$IPV4『线路19』
CCTV13,http://183.11.239.36:808/hls/31/index.m3u8$IPV4『线路20』
CCTV13,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路21』
CCTV13,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8$IPV4『线路22』
CCTV13,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226537/index.m3u8$IPV4『线路23』
CCTV13,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8$IPV4『线路24』
CCTV13,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226571/index.m3u8$IPV4『线路25』
CCTV13,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8$IPV4『线路26』
CCTV13,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8$IPV4『线路27』
CCTV13,http://39.135.133.177:80/TVOD/88888888/224/3221226125/main.m3u8$IPV4『线路28』
CCTV13,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226571/index.m3u8$IPV4『线路29』
CCTV13,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226537/index.m3u8$IPV4『线路30』
CCTV13,http://39.135.133.177:80/TVOD/88888888/224/3221226077/main.m3u8$IPV4『线路31』
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8$IPV4『线路32』
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226571/index.m3u8$IPV4『线路33』
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$IPV4『线路34』
CCTV13,http://39.135.133.181/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1250&online=1717696736&vqe=3$IPV4『线路35』
CCTV13,http://39.164.160.249:9901/tsfile/live/0013_1.m3u8$IPV4『线路36』
CCTV13,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226717/1.m3u8$IPV4『线路37』
CCTV13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$IPV4『线路38』
CCTV13,http://111.227.196.164:9901/tsfile/live/0013_1.m3u8$IPV4『线路39』
CCTV13,http://112.123.243.37:50085/tsfile/live/0014_1.m3u8$IPV4『线路40』
CCTV13,http://183.94.1.118:8801/tsfile/live/0013_1.m3u8$IPV4『线路41』
CCTV13,http://120.192.226.35:8009/hls/13/index.m3u8$IPV4『线路42』
CCTV13,http://123.182.60.29:9002/hls/13/index.m3u8$IPV4『线路43』
CCTV13,http://61.163.181.78:9901/tsfile/live/0013_1.m3u8$IPV4『线路44』
CCTV13,https://api.olelive.com/dis/live/CCTV13HD/hls.m3u8$IPV4『线路45』
CCTV13,http://60.29.124.66:6080/hls/23/index.m3u8$IPV4『线路46』
CCTV14,http://tv.cqshushu.ggff.net:2086/jzb.php?id=cctv14&公众号【医工学习日志】$IPV4『线路1』
CCTV14,http://php.cqshushu.ggff.net/jzb.php?id=cctv14&公众号【医工学习日志】$IPV4『线路2』
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8$IPV4『线路3』
CCTV14,http://183.237.95.108:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路4』
CCTV14,http://222.169.85.8:9901/tsfile/live/0014_1.m3u8?key=txiptv$IPV4『线路5』
CCTV14,http://221.226.4.10:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路6』
CCTV14,http://42.225.117.174:11199/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路7』
CCTV14,http://222.134.245.16:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路8』
CCTV14,http://219.135.180.210:18888/hls/14/index.m3u8$IPV4『线路9』
CCTV14,http://223.241.247.214:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路10』
CCTV14,http://112.46.105.20:8009/hls/14/index.m3u8$IPV4『线路11』
CCTV14,http://120.197.43.179:9901/tsfile/live/0015_1.m3u8$IPV4『线路12』
CCTV14,http://58.221.214.82:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
CCTV14,http://111.227.196.164:9901/tsfile/live/faacts/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
CCTV14,http://1.24.190.122:1080/hls/14/index.m3u8$IPV4『线路15』
CCTV14,http://183.223.157.33:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
CCTV14,http://221.2.148.205:8154/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
CCTV14,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
CCTV14,http://183.11.239.36:808/hls/32/index.m3u8$IPV4『线路20』
CCTV14,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/1.m3u8?icpid=88888888&from=1&hmsdevid=1012&vqe=3$IPV4『线路21』
CCTV14,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$IPV4『线路22』
CCTV14,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8$IPV4『线路23』
CCTV14,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225732/index.m3u8$IPV4『线路24』
CCTV14,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8?$IPV4『线路25』
CCTV14,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$IPV4『线路26』
CCTV14,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8$IPV4『线路27』
CCTV14,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$IPV4『线路28』
CCTV14,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8$IPV4『线路29』
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$IPV4『线路30』
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8$IPV4『线路31』
CCTV14,http://39.135.133.139/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1235&online=1717696811&vqe=3$IPV4『线路32』
CCTV14,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226645/1.m3u8$IPV4『线路33』
CCTV14,http://111.227.196.164:9901/tsfile/live/0014_1.m3u8$IPV4『线路34』
CCTV14,http://223.241.247.214:9901/tsfile/live/0014_1.m3u8$IPV4『线路35』
CCTV14,http://61.138.128.226:19901/tsfile/live/0015_1.m3u8$IPV4『线路36』
CCTV14,http://112.123.243.37:50085/tsfile/live/0015_1.m3u8$IPV4『线路37』
CCTV14,http://183.94.1.118:8801/tsfile/live/0014_1.m3u8$IPV4『线路38』
CCTV14,http://113.56.95.69:53765/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路39』
CCTV14,http://123.182.60.29:9002/hls/14/index.m3u8$IPV4『线路40』
CCTV14,http://58.17.48.228:808/hls/14/index.m3u8$IPV4『线路41』
CCTV14,http://61.138.128.226:19901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路42』
CCTV14,http://222.173.108.238:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路43』
CCTV15,http://tv.cqshushu.ggff.net:2086/jzb.php?id=cctv15&公众号【医工学习日志】$IPV4『线路1』
CCTV15,http://php.cqshushu.ggff.net/jzb.php?id=cctv15&公众号【医工学习日志】$IPV4『线路2』
CCTV15,http://112.99.193.34:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路3』
CCTV15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8?key=txiptv$IPV4『线路4』
CCTV15,http://219.135.180.210:18888/hls/15/index.m3u8$IPV4『线路5』
CCTV15,http://223.241.247.214:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路6』
CCTV15,http://112.46.105.20:8009/hls/15/index.m3u8$IPV4『线路7』
CCTV15,http://120.197.43.179:9901/tsfile/live/0016_1.m3u8$IPV4『线路8』
CCTV15,http://ak6668768.zicp.io:8814/live1015.m3u8$IPV4『线路9』
CCTV15,sop://api/migu.php?id=608807408$IPV4『线路10』
CCTV15,vjms://23.237.115.18:8500:3502/live/cid=465$IPV4『线路11』
CCTV15,http://58.221.214.82:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
CCTV15,http://111.227.196.164:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
CCTV15,http://183.223.157.33:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
CCTV15,http://221.2.148.205:8154/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
CCTV15,http://116.9.204.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
CCTV15,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
CCTV15,http://113.57.93.165:9900/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
CCTV15,http://183.11.239.36:808/hls/102/index.m3u8$IPV4『线路19』
CCTV15,http://61.138.128.226:19901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路20』
CCTV15,http://123.130.84.106:8154/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路21』
CCTV15,http://218.89.240.144:59901/tsfile/live/0015_1.m3u8$IPV4『线路22』
CCTV15,http://39.135.133.177:80/wh7f454c46tw3678048063_1995458946/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$IPV4『线路23』
CCTV15,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225601/index.m3u8$IPV4『线路24』
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8$IPV4『线路25』
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$IPV4『线路26』
CCTV15,http://39.135.133.161/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1244&online=1717696876&vqe=3$IPV4『线路27』
CCTV15,http://39.164.160.249:9901/tsfile/live/0015_1.m3u8$IPV4『线路28』
CCTV15,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226648/1.m3u8$IPV4『线路29』
CCTV15,http://60.29.124.66:6080/hls/26/index.m3u8$IPV4『线路30』
CCTV15,http://111.227.196.164:9901/tsfile/live/0015_1.m3u8$IPV4『线路31』
CCTV15,http://223.241.247.214:9901/tsfile/live/0015_1.m3u8$IPV4『线路32』
CCTV15,http://112.123.243.37:50085/tsfile/live/0016_1.m3u8$IPV4『线路33』
CCTV15,http://183.94.1.118:8801/tsfile/live/0015_1.m3u8$IPV4『线路34』
CCTV15,http://120.192.226.35:8009/hls/15/index.m3u8$IPV4『线路35』
CCTV15,http://123.182.60.29:9002/hls/15/index.m3u8$IPV4『线路36』
CCTV15,https://api.olelive.com/dis/live/CCTV15HD/hls.m3u8$IPV4『线路37』
CCTV16,http://42.225.117.174:11199/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路1』
CCTV16,http://219.135.180.210:18888/hls/31/index.m3u8$IPV4『线路2』
CCTV16,http://58.221.214.82:9901/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路3』
CCTV16,http://183.11.239.36:808/hls/169/index.m3u8$IPV4『线路4』
CCTV16,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8$IPV4『线路5』
CCTV16,http://gmxw.7766.org:808/hls/169/index.m3u8$IPV4『线路6』
CCTV16,http://atcq62.3950.cn:35455/bptv/10000100000000050000000004972604.m3u8$IPV4『线路7』
CCTV16,http://111.43.126.240:9003/hls/29/index.m3u8$IPV4『线路8』
CCTV16,http://58.17.48.228:808/hls/25/index.m3u8$IPV4『线路9』
CCTV16,http://jilin-02.tosunsoft.com:35455/bptv/10000100000000050000000004972604.m3u8$IPV4『线路10』
CCTV16,http://221.7.175.127:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
CCTV16,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226825/1.m3u8$IPV4『线路12』
CCTV16,http://api2.52tb.xyz/info?id=18&token=20230218zdxlqr$IPV4『线路13』
CCTV16,http://api3.52tb.xyz/info?id=156&token=20221127jxwhhemby$IPV4『线路14』
